"playerid","round_num","group_coop","decision0d1c","group","condition","session","ingroup","biased","identities","empanel_id"
"DJWdsL8d",1,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"072544_S02_01"
"DJWdsL8d",1,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"072544_S02_01"
"dKSCJBQ8",1,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4141908521_78419_01"
"dKSCJBQ8",1,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4141908521_78419_01"
"dKSCJBQ8",1,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4141908521_78419_01"
"dPFSO8By",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4135954562_78419_01"
"dPFSO8By",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4135954562_78419_01"
"Du9Kh9Zi",1,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"010477_S01_HH"
"dYfzbDKZ",1,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4098583988_78419_01"
"dYfzbDKZ",1,3,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4098583988_78419_01"
"dYfzbDKZ",1,2,0,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4098583988_78419_01"
"dYYRZCYI",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"099643_3992_01"
"dYYRZCYI",1,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"099643_3992_01"
"E7mO7YvV",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4198727093_78419_01"
"E7mO7YvV",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4198727093_78419_01"
"EALWRNpD",1,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224774488_78419_01"
"EALWRNpD",1,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224774488_78419_01"
"eLk1kYxt",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4141905505_78419_01"
"eO5jet6P",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"1975424113_78419_01"
"EovwaTW8",1,2,1,"0","Biased-4","e2.1_2017-08-23",0,1,1,"1696767687_78419_01"
"EovwaTW8",1,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"1696767687_78419_01"
"eqcJ4jve",1,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4222261623_78419_01"
"eTQUtKSe",1,0,1,"0","Unbiased-2","e2.6_2017-09-16",1,0,0,"4141881004_78419_01"
"eTQUtKSe",1,1,1,"0","Unbiased-2","e2.6_2017-09-16",0,0,0,"4141881004_78419_01"
"eU62ovxG",1,0,0,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4198698469_78419_01"
"eU62ovxG",1,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4198698469_78419_01"
"EZ86FtBN",1,0,0,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4222260107_78419_01"
"EZ86FtBN",1,3,1,"3","Biased-4","e2.1_2017-08-24",1,1,1,"4222260107_78419_01"
"EZ86FtBN",1,2,1,"3","Biased-4","e2.1_2017-08-24",0,1,1,"4222260107_78419_01"
"EZk45OGB",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4174336493_78419_01"
"EZk45OGB",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4174336493_78419_01"
"eZr5Bmd3",1,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4175653989_92326_01"
"eZr5Bmd3",1,1,0,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4175653989_92326_01"
"eZr5Bmd3",1,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4175653989_92326_01"
"f4JPNke0",1,0,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4014781761_78914_01"
"f4JPNke0",1,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",1,0,1,"4014781761_78914_01"
"f4JPNke0",1,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4014781761_78914_01"
"f7cmoZxN",1,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"145708_3992_01"
"f7cmoZxN",1,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"145708_3992_01"
"fgcHkh83",1,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"1869095040_78419_01"
"fgcHkh83",1,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"1869095040_78419_01"
"FQdWWYbL",1,3,1,"0","Biased-4","e2.1_2017-09-01",0,1,1,"86073282_23694_01"
"FV95AWtf",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4182978590_78419_01"
"FV95AWtf",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4182978590_78419_01"
"fZhwr54A",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4222260257_78419_01"
"fZhwr54A",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4222260257_78419_01"
"g8V3RhKn",1,1,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4034703232_78914_02"
"g8V3RhKn",1,2,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4034703232_78914_02"
"g8V3RhKn",1,3,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4034703232_78914_02"
"ggsLbDfz",1,2,0,"2","Biased-4","e2.2_2017-08-24",1,1,1,"015419_S01_HH"
"ggsLbDfz",1,1,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"015419_S01_HH"
"GJwlkJOK",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4182955648_78419_01"
"GJwlkJOK",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4182955648_78419_01"
"grsC8zRl",1,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4141881236_78419_01"
"grsC8zRl",1,1,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4141881236_78419_01"
"grsC8zRl",1,0,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4141881236_78419_01"
"GsuEI1Kt",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"007396_S01_HH"
"GsuEI1Kt",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"007396_S01_HH"
"GV56CWVE",1,1,0,"1","Biased-2","e2.4_2017-08-31",1,1,0,"1759047013_78419_01"
"GV56CWVE",1,0,1,"1","Biased-2","e2.4_2017-08-31",0,1,0,"1759047013_78419_01"
"Gvw2kAUr",1,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"006297_S01_HH"
"Gvw2kAUr",1,2,0,"2","Biased-4","e2.1_2017-08-24",1,1,1,"006297_S01_HH"
"GYS9Q5RA",1,1,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"166114_3992_01"
"GYS9Q5RA",1,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"166114_3992_01"
"GYS9Q5RA",1,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"166114_3992_01"
"gYzKkoom",1,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"900498_3992_01"
"gYzKkoom",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"900498_3992_01"
"H0kC41XP",1,2,0,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4142214247_78419_01"
"H0kC41XP",1,3,0,"2","Biased-4","e2.1_2017-09-03",0,1,1,"4142214247_78419_01"
"h9QwRCg4",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4210174049_78419_01"
"h9QwRCg4",1,1,0,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4210174049_78419_01"
"hBbqBxNW",1,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"4222262517_78419_01"
"hBbqBxNW",1,1,1,"0","Biased-2","e2.4_2017-09-01",0,1,0,"4222262517_78419_01"
"hEsQGRRN",1,0,1,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4224814466_78419_01"
"hEsQGRRN",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4224814466_78419_01"
"HgL5wQXl",1,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198723823_78419_01"
"HgL5wQXl",1,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198723823_78419_01"
"Hm8qOgdi",1,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",1,0,1,"005752_S01_HH"
"Hm8qOgdi",1,2,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"005752_S01_HH"
"Hm8qOgdi",1,3,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"005752_S01_HH"
"Hm8qOgdi",1,0,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"005752_S01_HH"
"HQ9XsNlH",1,0,1,"1","Unbiased-2","e2.6_2017-09-16",0,0,0,"4205978713_78419_01"
"HRFqoPAW",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4222252474_78419_01"
"HRFqoPAW",1,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4222252474_78419_01"
"Hw6QadAx",1,0,0,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4224812772_78419_01"
"Hw6QadAx",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4224812772_78419_01"
"i7IIFMIb",1,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4210182356_78419_01"
"i7IIFMIb",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4210182356_78419_01"
"IEEr3afx",1,2,0,"0","Biased-4","e2.2_2017-08-24",0,1,1,"4224790013_78419_01"
"IEEr3afx",1,0,1,"0","Biased-4","e2.2_2017-08-24",1,1,1,"4224790013_78419_01"
"In7JArXc",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4182982317_78419_01"
"In7JArXc",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4182982317_78419_01"
"INi7HrNd",1,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4182941057_78419_01"
"INi7HrNd",1,3,0,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4182941057_78419_01"
"INi7HrNd",1,2,0,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4182941057_78419_01"
"ioIMkkv3",1,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1869068229_78419_01"
"iutftQuX",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"4209515398_78419_01"
"iutftQuX",1,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"4209515398_78419_01"
"jC2kr3u0",1,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4210176685_78419_01"
"jC2kr3u0",1,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4210176685_78419_01"
"JckRZ4Su",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4142231922_78419_01"
"jK19vdqL",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4182972236_78419_01"
"jK19vdqL",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4182972236_78419_01"
"JkDj57W3",1,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"035315_S01_HH"
"JkDj57W3",1,1,1,"0","Biased-2","e2.4_2017-09-01",0,1,0,"035315_S01_HH"
"jlkiDCUf",1,1,1,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1797570488_78419_01"
"jlkiDCUf",1,0,0,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1797570488_78419_01"
"jLzegXH6",1,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4210178541_78419_01"
"jLzegXH6",1,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4210178541_78419_01"
"jmFnOoKt",1,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4224766527_78419_01"
"jmFnOoKt",1,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"4224766527_78419_01"
"jmFnOoKt",1,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4224766527_78419_01"
"JnID4Q2o",1,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4183009964_78419_01"
"JnID4Q2o",1,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4183009964_78419_01"
"jolGCoKe",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4098572086_78419_01"
"jolGCoKe",1,1,0,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4098572086_78419_01"
"jpnPuVCM",1,1,1,"0","Unbiased-2","e2.6_2017-09-21",0,0,0,"4193034472_78419_01"
"JPppFZWQ",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4198735108_78419_01"
"JPppFZWQ",1,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4198735108_78419_01"
"JrGPVGgc",1,0,0,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4194571355_78419_01"
"JrGPVGgc",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4194571355_78419_01"
"jTcyevlw",1,0,0,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4083364193_78914_01"
"jTcyevlw",1,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4083364193_78914_01"
"ju7eWJ5D",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4198696732_78419_01"
"ju7eWJ5D",1,0,0,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4198696732_78419_01"
"JxdStep4",1,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"4210175671_78419_01"
"jXMcJe7k",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4198735100_78419_01"
"jXMcJe7k",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4198735100_78419_01"
"jxy012QP",1,3,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"4224777765_78419_01"
"jxy012QP",1,2,0,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4224777765_78419_01"
"k04iXAvJ",1,1,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224782661_78419_01"
"k04iXAvJ",1,3,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4224782661_78419_01"
"k04iXAvJ",1,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224782661_78419_01"
"kACbxuMS",1,2,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"053633_S02_01"
"kACbxuMS",1,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"053633_S02_01"
"kACbxuMS",1,0,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"053633_S02_01"
"kJ508QX4",1,3,0,"2","Biased-4","e2.1_2017-09-03",0,1,1,"147028_3992_01"
"kJ508QX4",1,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"147028_3992_01"
"Kku9ydao",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"113402_3992_01"
"Kku9ydao",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"113402_3992_01"
"Kpefbwlv",1,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4210172616_78419_01"
"Kpefbwlv",1,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4210172616_78419_01"
"Kwi2XJew",1,1,1,"0","Biased-2","e2.4_2017-08-31",0,1,0,"1701598304_78419_01"
"Kwi2XJew",1,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1701598304_78419_01"
"kyl98fLI",1,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4175654125_92326_01"
"kyl98fLI",1,2,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"4175654125_92326_01"
"kyl98fLI",1,1,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"4175654125_92326_01"
"L3XqYDJz",1,1,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"008751_S01_HH"
"L3XqYDJz",1,0,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",1,0,1,"008751_S01_HH"
"L3XqYDJz",1,3,1,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"008751_S01_HH"
"L97SPwct",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"1904469500_78419_01"
"L97SPwct",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"1904469500_78419_01"
"LKii9aEK",1,1,1,"0","Unbiased-2","e2.6_2017-09-21",0,0,0,"4182918354_78419_01"
"LPXST0hC",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4173231362_78419_01"
"LPXST0hC",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4173231362_78419_01"
"lQ8zf0Py",1,3,0,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4222254040_78419_01"
"lQ8zf0Py",1,2,0,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4222254040_78419_01"
"lQ8zf0Py",1,1,0,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4222254040_78419_01"
"lQ8zf0Py",1,0,0,"0","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",1,0,1,"4222254040_78419_01"
"lyGJPNXR",1,2,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"069388_S02_01"
"lyGJPNXR",1,3,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"069388_S02_01"
"lyGJPNXR",1,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"069388_S02_01"
"lyGJPNXR",1,0,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"069388_S02_01"
"LYgovvuG",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"028085_S01_HH"
"LYgovvuG",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"028085_S01_HH"
"m0nnYchF",1,3,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",1,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",1,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",1,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"018297_S01_HH"
"MDbJQOVf",1,3,0,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4083363247_78914_01"
"mn9JA7Xk",1,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1686963147_78419_01"
"mn9JA7Xk",1,1,0,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1686963147_78419_01"
"MNqgePjh",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4018908883_78914_01"
"MNqgePjh",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4018908883_78914_01"
"MpPYLTx8",1,2,0,"3","Biased-4","e2.1_2017-09-01",0,1,1,"4098573336_78419_01"
"MpPYLTx8",1,3,0,"3","Biased-4","e2.1_2017-09-01",1,1,1,"4098573336_78419_01"
"MyTwrheb",1,1,1,"1","Biased-2","e2.4_2017-08-31",1,1,0,"044749_S02_01"
"n7jGHdyD",1,1,0,"1","Biased-2","e2.3_2017-08-31",1,1,0,"006536_S01_01"
"n7jGHdyD",1,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"006536_S01_01"
"nAG0uwdt",1,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4141905748_78419_01"
"nAG0uwdt",1,0,0,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4141905748_78419_01"
"NazHAhes",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4210188230_78419_01"
"NazHAhes",1,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4210188230_78419_01"
"nHIILYWp",1,1,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182954213_78419_01"
"nHIILYWp",1,0,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182954213_78419_01"
"nHIILYWp",1,3,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",1,0,1,"4182954213_78419_01"
"nHIILYWp",1,2,0,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182954213_78419_01"
"nmQ27e1C",1,3,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",1,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",1,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4209526288_78419_01"
"nQ9GHNJp",1,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4148901480_78419_01"
"nQ9GHNJp",1,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4148901480_78419_01"
"nQqxye9N",1,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4206005428_78419_01"
"nQqxye9N",1,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4206005428_78419_01"
"nVLWjcHt",1,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4083364355_5107_01"
"nVLWjcHt",1,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4083364355_5107_01"
"NXZbh3Db",1,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"069622_S02_02"
"NXZbh3Db",1,1,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"NXZbh3Db",1,0,0,"2","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"O5c1zblg",1,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4198741919_78419_01"
"O5c1zblg",1,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4198741919_78419_01"
"O80GJs4W",1,2,0,"0","Biased-4","e2.1_2017-08-23",0,1,1,"142804_3992_02"
"O80GJs4W",1,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"142804_3992_02"
"O9d6fpD7",1,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"1696776375_78419_01"
"O9d6fpD7",1,1,0,"2","Biased-4","e2.1_2017-08-23",0,1,1,"1696776375_78419_01"
"OekAb8Fe",1,2,0,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4198725826_78419_01"
"OekAb8Fe",1,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OekAb8Fe",1,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OekAb8Fe",1,1,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OGBTpuSV",1,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4210176607_78419_01"
"OGBTpuSV",1,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4210176607_78419_01"
"ogOTJ9Nc",1,1,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224779815_78419_01"
"ogOTJ9Nc",1,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224779815_78419_01"
"ogOTJ9Nc",1,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4224779815_78419_01"
"oiQ4Mojb",1,2,1,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4182983867_78419_01"
"oiQ4Mojb",1,3,1,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4182983867_78419_01"
"oiQ4Mojb",1,0,1,"0","Biased-4","e2.1_2017-08-28",1,1,1,"4182983867_78419_01"
"oiQ4Mojb",1,1,0,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4182983867_78419_01"
"OlxN44Q7",1,2,1,"1","Biased-4","e2.1_2017-09-01",0,1,1,"128143_3992_01"
"OlxN44Q7",1,1,1,"1","Biased-4","e2.1_2017-09-01",1,1,1,"128143_3992_01"
"OmtdCXCq",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4224774627_78419_01"
"OmtdCXCq",1,0,0,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4224774627_78419_01"
"oNlAMbPd",1,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4142208842_78419_01"
"oNlAMbPd",1,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4142208842_78419_01"
"OReMOWzo",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4142224906_78419_01"
"OReMOWzo",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4142224906_78419_01"
"OS83QMIt",1,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4206005848_78419_01"
"OTER4w1T",1,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"1743838971_78419_01"
"OTER4w1T",1,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"OTER4w1T",1,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"Owokimvp",1,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"1698995672_78419_01"
"Owokimvp",1,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"1698995672_78419_01"
"oyXJ9Za4",1,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",1,3,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",1,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"157869_3992_01"
